p,q,K,KB,t,r_ens
3,5,12.000,12.010,12249,0.002722
3,5,12.000,12.010,12250,0.033406
3,5,12.000,12.010,12251,-0.025624
3,5,12.000,12.010,12252,-0.015296
3,5,12.000,12.010,12253,0.033127
3,5,12.000,12.010,12254,-0.013091
3,5,12.000,12.010,12255,-0.018451
3,5,12.000,12.010,12256,0.022986
3,5,12.000,12.010,12257,0.005889
3,5,12.000,12.010,12258,0.003167
3,5,12.000,12.010,12259,-0.017666
3,5,12.000,12.010,12260,-0.003445
3,5,12.000,12.010,12261,0.008456
3,5,12.000,12.010,12262,0.001605
3,5,12.000,12.010,12263,-0.003093
3,5,12.000,12.010,12264,-0.010590
3,5,12.000,12.010,12265,0.007651
3,5,12.000,12.010,12266,0.015627
3,5,12.000,12.010,12267,0.000627
3,5,12.000,12.010,12268,0.020528
3,5,12.000,12.010,12269,-0.033233
3,5,12.000,12.010,12270,-0.010339
3,5,12.000,12.010,12271,-0.000232
3,5,12.000,12.010,12272,0.032285
3,5,12.000,12.010,12273,-0.011646
3,5,12.000,12.010,12274,-0.018659
3,5,12.000,12.010,12275,-0.008055
3,5,12.000,12.010,12276,-0.014010
3,5,12.000,12.010,12277,-0.005811
3,5,12.000,12.010,12278,-0.003131
3,5,12.000,12.010,12279,-0.011997
3,5,12.000,12.010,12280,-0.007099
3,5,12.000,12.010,12281,0.017101
3,5,12.000,12.010,12282,0.006271
3,5,12.000,12.010,12283,0.006811
3,5,12.000,12.010,12284,0.007978
3,5,12.000,12.010,12285,0.013401
3,5,12.000,12.010,12286,0.006790
3,5,12.000,12.010,12287,-0.002043
3,5,12.000,12.010,12288,-0.008736
3,5,12.000,12.010,12289,-0.012820
3,5,12.000,12.010,12290,-0.000725
3,5,12.000,12.010,12291,0.022581
3,5,12.000,12.010,12292,-0.002134
3,5,12.000,12.010,12293,0.017559
3,5,12.000,12.010,12294,0.030836
3,5,12.000,12.010,12295,-0.008927
3,5,12.000,12.010,12296,0.021419
3,5,12.000,12.010,12297,0.008544
3,5,12.000,12.010,12298,-0.001660
3,5,12.000,12.010,12299,0.007284
3,5,12.000,12.010,12300,-0.009567
3,5,12.000,12.010,12301,-0.004529
3,5,12.000,12.010,12302,0.005203
3,5,12.000,12.010,12303,-0.008075
3,5,12.000,12.010,12304,-0.006481
3,5,12.000,12.010,12305,0.003131
3,5,12.000,12.010,12306,0.043438
3,5,12.000,12.010,12307,0.015053
3,5,12.000,12.010,12308,0.006335
3,5,12.000,12.010,12309,-0.013725
3,5,12.000,12.010,12310,-0.002521
3,5,12.000,12.010,12311,0.003825
3,5,12.000,12.010,12312,-0.003049
3,5,12.000,12.010,12313,-0.034408
3,5,12.000,12.010,12314,0.019054
3,5,12.000,12.010,12315,-0.001590
3,5,12.000,12.010,12316,-0.026813
3,5,12.000,12.010,12317,0.018296
3,5,12.000,12.010,12318,-0.016581
3,5,12.000,12.010,12319,-0.013287
3,5,12.000,12.010,12320,-0.020960
3,5,12.000,12.010,12321,-0.000130
3,5,12.000,12.010,12322,0.014253
3,5,12.000,12.010,12323,0.013924
3,5,12.000,12.010,12324,-0.000540
3,5,12.000,12.010,12325,-0.020514
3,5,12.000,12.010,12326,0.010361
3,5,12.000,12.010,12327,-0.010464
3,5,12.000,12.010,12328,0.000008
3,5,12.000,12.010,12329,0.004856
3,5,12.000,12.010,12330,-0.033233
3,5,12.000,12.010,12331,-0.016874
3,5,12.000,12.010,12332,0.006063
3,5,12.000,12.010,12333,-0.011780
3,5,12.000,12.010,12334,-0.030720
3,5,12.000,12.010,12335,0.005057
3,5,12.000,12.010,12336,0.033968
3,5,12.000,12.010,12337,0.021587
3,5,12.000,12.010,12338,0.013952
3,5,12.000,12.010,12339,0.009482
3,5,12.000,12.010,12340,-0.009109
3,5,12.000,12.010,12341,0.010647
3,5,12.000,12.010,12342,0.021240
3,5,12.000,12.010,12343,-0.017448
3,5,12.000,12.010,12344,-0.010402
3,5,12.000,12.010,12345,-0.008457
3,5,12.000,12.010,12346,-0.034766
3,5,12.000,12.010,12347,-0.002215
3,5,12.000,12.010,12348,0.010815
3,5,12.000,12.010,12349,-0.007951
3,5,12.000,12.010,12350,-0.026650
3,5,12.000,12.010,12351,0.012948
3,5,12.000,12.010,12352,0.009895
3,5,12.000,12.010,12353,0.033777
3,5,12.000,12.010,12354,0.016731
3,5,12.000,12.010,12355,-0.008764
3,5,12.000,12.010,12356,-0.000659
3,5,12.000,12.010,12357,0.027852
3,5,12.000,12.010,12358,-0.001398
3,5,12.000,12.010,12359,0.016258
3,5,12.000,12.010,12360,-0.014102
3,5,12.000,12.010,12361,-0.009603
3,5,12.000,12.010,12362,-0.036601
3,5,12.000,12.010,12363,0.009706
3,5,12.000,12.010,12364,-0.007791
3,5,12.000,12.010,12365,-0.015174
3,5,12.000,12.010,12366,0.029096
3,5,12.000,12.010,12367,-0.011947
3,5,12.000,12.010,12368,0.017242
3,5,12.000,12.010,12369,0.006351
3,5,12.000,12.010,12370,-0.005034
3,5,12.000,12.010,12371,-0.015691
3,5,12.000,12.010,12372,-0.012884
3,5,12.000,12.010,12373,-0.005639
3,5,12.000,12.010,12374,-0.019243
3,5,12.000,12.010,12375,-0.001762
3,5,12.000,12.010,12376,0.009639
3,5,12.000,12.010,12377,-0.000460
3,5,12.000,12.010,12378,-0.005352
3,5,12.000,12.010,12379,0.016169
3,5,12.000,12.010,12380,-0.016991
3,5,12.000,12.010,12381,-0.009316
3,5,12.000,12.010,12382,0.010709
3,5,12.000,12.010,12383,-0.014859
3,5,12.000,12.010,12384,-0.000163
3,5,12.000,12.010,12385,-0.005094
3,5,12.000,12.010,12386,-0.013161
3,5,12.000,12.010,12387,0.026797
3,5,12.000,12.010,12388,-0.012038
3,5,12.000,12.010,12389,0.015961
3,5,12.000,12.010,12390,0.001811
3,5,12.000,12.010,12391,-0.001745
3,5,12.000,12.010,12392,0.027299
3,5,12.000,12.010,12393,0.026545
3,5,12.000,12.010,12394,0.005871
3,5,12.000,12.010,12395,-0.023247
3,5,12.000,12.010,12396,-0.016404
3,5,12.000,12.010,12397,0.009100
3,5,12.000,12.010,12398,0.015370
3,5,12.000,12.010,12399,-0.033857
3,5,12.000,12.010,12400,0.012167
3,5,12.000,12.010,12401,0.037252
3,5,12.000,12.010,12402,0.014148
3,5,12.000,12.010,12403,-0.005513
3,5,12.000,12.010,12404,-0.013131
3,5,12.000,12.010,12405,-0.004007
3,5,12.000,12.010,12406,-0.003770
3,5,12.000,12.010,12407,-0.017075
3,5,12.000,12.010,12408,0.020289
3,5,12.000,12.010,12409,-0.019698
3,5,12.000,12.010,12410,-0.017892
3,5,12.000,12.010,12411,-0.018840
3,5,12.000,12.010,12412,-0.010425
3,5,12.000,12.010,12413,-0.002566
3,5,12.000,12.010,12414,-0.039995
3,5,12.000,12.010,12415,0.006050
3,5,12.000,12.010,12416,0.003174
3,5,12.000,12.010,12417,-0.020735
3,5,12.000,12.010,12418,0.019076
3,5,12.000,12.010,12419,0.033545
3,5,12.000,12.010,12420,0.001845
3,5,12.000,12.010,12421,-0.003060
3,5,12.000,12.010,12422,-0.012086
3,5,12.000,12.010,12423,-0.011428
3,5,12.000,12.010,12424,0.028239
3,5,12.000,12.010,12425,0.009609
3,5,12.000,12.010,12426,-0.003365
3,5,12.000,12.010,12427,-0.023439
3,5,12.000,12.010,12428,0.014235
3,5,12.000,12.010,12429,0.043516
3,5,12.000,12.010,12430,-0.023590
3,5,12.000,12.010,12431,0.004933
3,5,12.000,12.010,12432,-0.003988
3,5,12.000,12.010,12433,0.012423
3,5,12.000,12.010,12434,0.011901
3,5,12.000,12.010,12435,-0.006753
3,5,12.000,12.010,12436,0.013155
3,5,12.000,12.010,12437,0.006343
3,5,12.000,12.010,12438,0.018131
3,5,12.000,12.010,12439,-0.030811
3,5,12.000,12.010,12440,0.005659
3,5,12.000,12.010,12441,-0.011780
3,5,12.000,12.010,12442,0.006268
3,5,12.000,12.010,12443,0.014280
3,5,12.000,12.010,12444,-0.011587
3,5,12.000,12.010,12445,-0.016528
3,5,12.000,12.010,12446,-0.000440
3,5,12.000,12.010,12447,0.001182
3,5,12.000,12.010,12448,-0.034645
3,5,12.000,12.010,12449,-0.017476
3,5,12.000,12.010,12450,0.007272
3,5,12.000,12.010,12451,-0.003986
3,5,12.000,12.010,12452,-0.006559
3,5,12.000,12.010,12453,0.025754
3,5,12.000,12.010,12454,-0.020997
3,5,12.000,12.010,12455,-0.003010
3,5,12.000,12.010,12456,-0.008378
3,5,12.000,12.010,12457,0.010640
3,5,12.000,12.010,12458,-0.031245
3,5,12.000,12.010,12459,-0.010901
3,5,12.000,12.010,12460,0.005805
3,5,12.000,12.010,12461,-0.004276
3,5,12.000,12.010,12462,-0.025683
3,5,12.000,12.010,12463,-0.016510
3,5,12.000,12.010,12464,0.032266
3,5,12.000,12.010,12465,-0.005719
3,5,12.000,12.010,12466,-0.011076
3,5,12.000,12.010,12467,0.018246
3,5,12.000,12.010,12468,0.010709
3,5,12.000,12.010,12469,0.012437
3,5,12.000,12.010,12470,-0.011635
3,5,12.000,12.010,12471,0.003091
3,5,12.000,12.010,12472,0.013515
3,5,12.000,12.010,12473,-0.022052
3,5,12.000,12.010,12474,-0.014923
3,5,12.000,12.010,12475,0.011303
3,5,12.000,12.010,12476,-0.014225
3,5,12.000,12.010,12477,0.011811
3,5,12.000,12.010,12478,0.005302
3,5,12.000,12.010,12479,0.000291
3,5,12.000,12.010,12480,0.004847
3,5,12.000,12.010,12481,-0.007001
3,5,12.000,12.010,12482,-0.001518
3,5,12.000,12.010,12483,0.010095
3,5,12.000,12.010,12484,0.002390
3,5,12.000,12.010,12485,-0.012985
3,5,12.000,12.010,12486,0.005299
3,5,12.000,12.010,12487,-0.008861
3,5,12.000,12.010,12488,-0.011727
3,5,12.000,12.010,12489,-0.004624
3,5,12.000,12.010,12490,0.018194
3,5,12.000,12.010,12491,-0.001387
3,5,12.000,12.010,12492,0.006861
3,5,12.000,12.010,12493,-0.031835
3,5,12.000,12.010,12494,0.014296
3,5,12.000,12.010,12495,-0.009678
3,5,12.000,12.010,12496,0.020322
3,5,12.000,12.010,12497,0.020492
3,5,12.000,12.010,12498,-0.000420
3,5,12.000,12.010,12499,0.021895
3,5,12.000,12.010,12500,0.005675
3,5,12.000,12.010,12501,-0.035598
3,5,12.000,12.010,12502,-0.006816
3,5,12.000,12.010,12503,-0.000103
3,5,12.000,12.010,12504,0.021391
3,5,12.000,12.010,12505,-0.005397
3,5,12.000,12.010,12506,-0.012945
3,5,12.000,12.010,12507,0.001672
3,5,12.000,12.010,12508,0.012399
3,5,12.000,12.010,12509,0.022235
3,5,12.000,12.010,12510,0.022319
3,5,12.000,12.010,12511,0.025696
3,5,12.000,12.010,12512,0.016926
3,5,12.000,12.010,12513,-0.007327
3,5,12.000,12.010,12514,-0.004327
3,5,12.000,12.010,12515,-0.028586
3,5,12.000,12.010,12516,0.000322
3,5,12.000,12.010,12517,0.017270
3,5,12.000,12.010,12518,0.002890
3,5,12.000,12.010,12519,0.004490
3,5,12.000,12.010,12520,0.009517
3,5,12.000,12.010,12521,0.002569
3,5,12.000,12.010,12522,-0.015455
3,5,12.000,12.010,12523,0.009129
3,5,12.000,12.010,12524,-0.006840
3,5,12.000,12.010,12525,0.016550
3,5,12.000,12.010,12526,0.002364
3,5,12.000,12.010,12527,-0.004302
3,5,12.000,12.010,12528,0.006687
3,5,12.000,12.010,12529,0.023449
3,5,12.000,12.010,12530,-0.008615
3,5,12.000,12.010,12531,0.020925
3,5,12.000,12.010,12532,0.002812
3,5,12.000,12.010,12533,0.028484
3,5,12.000,12.010,12534,0.004520
3,5,12.000,12.010,12535,0.004080
3,5,12.000,12.010,12536,-0.005196
3,5,12.000,12.010,12537,-0.001603
3,5,12.000,12.010,12538,-0.015053
3,5,12.000,12.010,12539,0.010124
3,5,12.000,12.010,12540,0.009613
3,5,12.000,12.010,12541,-0.000425
3,5,12.000,12.010,12542,0.005048
3,5,12.000,12.010,12543,0.007239
3,5,12.000,12.010,12544,-0.021045
3,5,12.000,12.010,12545,-0.008202
3,5,12.000,12.010,12546,-0.002757
3,5,12.000,12.010,12547,-0.009368
3,5,12.000,12.010,12548,0.047776
3,5,12.000,12.010,12549,0.013636
3,5,12.000,12.010,12550,0.019164
3,5,12.000,12.010,12551,-0.048838
3,5,12.000,12.010,12552,0.004729
3,5,12.000,12.010,12553,-0.002379
3,5,12.000,12.010,12554,0.008465
3,5,12.000,12.010,12555,-0.012801
3,5,12.000,12.010,12556,0.003361
3,5,12.000,12.010,12557,0.001484
3,5,12.000,12.010,12558,-0.022587
3,5,12.000,12.010,12559,0.000625
3,5,12.000,12.010,12560,0.004505
3,5,12.000,12.010,12561,0.012403
3,5,12.000,12.010,12562,0.015071
3,5,12.000,12.010,12563,-0.017941
3,5,12.000,12.010,12564,0.014305
3,5,12.000,12.010,12565,0.031276
3,5,12.000,12.010,12566,0.005854
3,5,12.000,12.010,12567,-0.005187
3,5,12.000,12.010,12568,0.006456
3,5,12.000,12.010,12569,-0.005859
3,5,12.000,12.010,12570,-0.019412
3,5,12.000,12.010,12571,0.001965
3,5,12.000,12.010,12572,0.002683
3,5,12.000,12.010,12573,-0.006659
3,5,12.000,12.010,12574,-0.027898
3,5,12.000,12.010,12575,0.020770
3,5,12.000,12.010,12576,0.016542
3,5,12.000,12.010,12577,0.022986
3,5,12.000,12.010,12578,-0.005516
3,5,12.000,12.010,12579,-0.016322
3,5,12.000,12.010,12580,-0.005422
3,5,12.000,12.010,12581,-0.020835
3,5,12.000,12.010,12582,0.005971
3,5,12.000,12.010,12583,0.009764
3,5,12.000,12.010,12584,-0.009361
3,5,12.000,12.010,12585,-0.006808
3,5,12.000,12.010,12586,-0.004857
3,5,12.000,12.010,12587,-0.001410
3,5,12.000,12.010,12588,0.017897
3,5,12.000,12.010,12589,-0.021696
3,5,12.000,12.010,12590,-0.019970
3,5,12.000,12.010,12591,-0.004491
3,5,12.000,12.010,12592,0.003507
3,5,12.000,12.010,12593,0.012327
3,5,12.000,12.010,12594,-0.009243
3,5,12.000,12.010,12595,0.015418
3,5,12.000,12.010,12596,-0.038994
3,5,12.000,12.010,12597,-0.013214
3,5,12.000,12.010,12598,0.007717
3,5,12.000,12.010,12599,-0.006628
3,5,12.000,12.010,12600,0.017755
3,5,12.000,12.010,12601,-0.008562
3,5,12.000,12.010,12602,0.028491
3,5,12.000,12.010,12603,0.028822
3,5,12.000,12.010,12604,0.010232
3,5,12.000,12.010,12605,-0.001026
3,5,12.000,12.010,12606,-0.033175
3,5,12.000,12.010,12607,-0.004355
3,5,12.000,12.010,12608,0.026311
3,5,12.000,12.010,12609,0.012736
3,5,12.000,12.010,12610,-0.044500
3,5,12.000,12.010,12611,0.003780
3,5,12.000,12.010,12612,0.018632
3,5,12.000,12.010,12613,-0.014432
3,5,12.000,12.010,12614,-0.015420
3,5,12.000,12.010,12615,0.015235
3,5,12.000,12.010,12616,-0.004017
3,5,12.000,12.010,12617,-0.005329
3,5,12.000,12.010,12618,0.000456
3,5,12.000,12.010,12619,0.029246
3,5,12.000,12.010,12620,-0.003533
3,5,12.000,12.010,12621,0.005177
3,5,12.000,12.010,12622,0.015235
3,5,12.000,12.010,12623,-0.017613
3,5,12.000,12.010,12624,0.018415
3,5,12.000,12.010,12625,-0.005062
3,5,12.000,12.010,12626,0.011219
3,5,12.000,12.010,12627,-0.022399
3,5,12.000,12.010,12628,0.012995
3,5,12.000,12.010,12629,-0.019792
3,5,12.000,12.010,12630,-0.026861
3,5,12.000,12.010,12631,-0.004408
3,5,12.000,12.010,12632,-0.010972
3,5,12.000,12.010,12633,0.010870
3,5,12.000,12.010,12634,-0.025600
3,5,12.000,12.010,12635,-0.009276
3,5,12.000,12.010,12636,-0.001207
3,5,12.000,12.010,12637,-0.009772
3,5,12.000,12.010,12638,0.008786
3,5,12.000,12.010,12639,0.004530
3,5,12.000,12.010,12640,-0.003959
3,5,12.000,12.010,12641,-0.021268
3,5,12.000,12.010,12642,0.002991
3,5,12.000,12.010,12643,0.013282
3,5,12.000,12.010,12644,-0.015145
3,5,12.000,12.010,12645,-0.023160
3,5,12.000,12.010,12646,-0.004045
3,5,12.000,12.010,12647,0.010490
3,5,12.000,12.010,12648,0.014133
3,5,12.000,12.010,12649,0.031720
3,5,12.000,12.010,12650,-0.002951
3,5,12.000,12.010,12651,-0.041381
3,5,12.000,12.010,12652,-0.028368
3,5,12.000,12.010,12653,0.015623
3,5,12.000,12.010,12654,0.045835
3,5,12.000,12.010,12655,-0.023497
3,5,12.000,12.010,12656,-0.013040
3,5,12.000,12.010,12657,-0.010364
3,5,12.000,12.010,12658,-0.007949
3,5,12.000,12.010,12659,0.022018
3,5,12.000,12.010,12660,-0.009671
3,5,12.000,12.010,12661,-0.012544
3,5,12.000,12.010,12662,0.005791
3,5,12.000,12.010,12663,-0.001790
3,5,12.000,12.010,12664,0.017595
3,5,12.000,12.010,12665,-0.010200
3,5,12.000,12.010,12666,0.021760
3,5,12.000,12.010,12667,0.009480
3,5,12.000,12.010,12668,-0.001114
3,5,12.000,12.010,12669,0.007703
3,5,12.000,12.010,12670,-0.009922
3,5,12.000,12.010,12671,0.012233
3,5,12.000,12.010,12672,-0.012527
3,5,12.000,12.010,12673,-0.025592
3,5,12.000,12.010,12674,-0.016629
3,5,12.000,12.010,12675,0.010346
3,5,12.000,12.010,12676,-0.022469
3,5,12.000,12.010,12677,0.027706
3,5,12.000,12.010,12678,-0.014597
3,5,12.000,12.010,12679,-0.006080
3,5,12.000,12.010,12680,0.010454
3,5,12.000,12.010,12681,-0.016904
3,5,12.000,12.010,12682,-0.000585
3,5,12.000,12.010,12683,-0.020898
3,5,12.000,12.010,12684,-0.013009
3,5,12.000,12.010,12685,-0.028040
3,5,12.000,12.010,12686,-0.015244
3,5,12.000,12.010,12687,-0.026907
3,5,12.000,12.010,12688,0.022683
3,5,12.000,12.010,12689,-0.004114
3,5,12.000,12.010,12690,0.016132
3,5,12.000,12.010,12691,0.008133
3,5,12.000,12.010,12692,0.012937
3,5,12.000,12.010,12693,-0.001467
3,5,12.000,12.010,12694,-0.004777
3,5,12.000,12.010,12695,0.007364
3,5,12.000,12.010,12696,0.001049
3,5,12.000,12.010,12697,0.015439
3,5,12.000,12.010,12698,-0.009339
3,5,12.000,12.010,12699,-0.011541
3,5,12.000,12.010,12700,-0.017285
3,5,12.000,12.010,12701,0.007463
3,5,12.000,12.010,12702,0.019202
3,5,12.000,12.010,12703,0.012396
3,5,12.000,12.010,12704,-0.020261
3,5,12.000,12.010,12705,-0.006639
3,5,12.000,12.010,12706,-0.012254
3,5,12.000,12.010,12707,0.003280
3,5,12.000,12.010,12708,-0.024982
3,5,12.000,12.010,12709,0.007575
3,5,12.000,12.010,12710,0.018644
3,5,12.000,12.010,12711,0.009725
3,5,12.000,12.010,12712,-0.012389
3,5,12.000,12.010,12713,-0.020868
3,5,12.000,12.010,12714,-0.005079
3,5,12.000,12.010,12715,-0.022671
3,5,12.000,12.010,12716,0.026315
3,5,12.000,12.010,12717,-0.006093
3,5,12.000,12.010,12718,0.012193
3,5,12.000,12.010,12719,-0.014287
3,5,12.000,12.010,12720,0.005750
3,5,12.000,12.010,12721,-0.019581
3,5,12.000,12.010,12722,-0.003592
3,5,12.000,12.010,12723,-0.010030
3,5,12.000,12.010,12724,0.009060
3,5,12.000,12.010,12725,-0.006656
3,5,12.000,12.010,12726,-0.005821
3,5,12.000,12.010,12727,0.019668
3,5,12.000,12.010,12728,-0.005768
3,5,12.000,12.010,12729,0.001281
3,5,12.000,12.010,12730,0.007779
3,5,12.000,12.010,12731,0.013988
3,5,12.000,12.010,12732,-0.030630
3,5,12.000,12.010,12733,0.021692
3,5,12.000,12.010,12734,0.012357
3,5,12.000,12.010,12735,-0.017929
3,5,12.000,12.010,12736,0.000922
3,5,12.000,12.010,12737,0.008175
3,5,12.000,12.010,12738,-0.018702
3,5,12.000,12.010,12739,0.015996
3,5,12.000,12.010,12740,-0.013309
3,5,12.000,12.010,12741,-0.000376
3,5,12.000,12.010,12742,0.012115
3,5,12.000,12.010,12743,-0.004353
3,5,12.000,12.010,12744,0.025713
3,5,12.000,12.010,12745,-0.005583
3,5,12.000,12.010,12746,-0.008123
3,5,12.000,12.010,12747,-0.011945
3,5,12.000,12.010,12748,-0.000714
3,5,12.000,12.010,12749,-0.019069
3,5,12.000,12.010,12750,0.023866
3,5,12.000,12.010,12751,-0.011191
3,5,12.000,12.010,12752,-0.011327
3,5,12.000,12.010,12753,0.016899
3,5,12.000,12.010,12754,-0.011636
3,5,12.000,12.010,12755,0.003316
3,5,12.000,12.010,12756,0.018736
3,5,12.000,12.010,12757,0.013864
3,5,12.000,12.010,12758,0.020042
3,5,12.000,12.010,12759,0.031770
3,5,12.000,12.010,12760,0.010136
3,5,12.000,12.010,12761,0.032043
3,5,12.000,12.010,12762,-0.006680
3,5,12.000,12.010,12763,0.005585
3,5,12.000,12.010,12764,0.000922
3,5,12.000,12.010,12765,-0.001500
3,5,12.000,12.010,12766,-0.009097
3,5,12.000,12.010,12767,-0.004732
3,5,12.000,12.010,12768,-0.013039
3,5,12.000,12.010,12769,-0.006793
3,5,12.000,12.010,12770,-0.029376
3,5,12.000,12.010,12771,0.008918
3,5,12.000,12.010,12772,0.017184
3,5,12.000,12.010,12773,-0.016370
3,5,12.000,12.010,12774,-0.011284
3,5,12.000,12.010,12775,0.009692
3,5,12.000,12.010,12776,-0.002010
3,5,12.000,12.010,12777,-0.007661
3,5,12.000,12.010,12778,-0.009876
3,5,12.000,12.010,12779,-0.001892
3,5,12.000,12.010,12780,0.005488
3,5,12.000,12.010,12781,-0.001475
3,5,12.000,12.010,12782,-0.009853
3,5,12.000,12.010,12783,0.002754
3,5,12.000,12.010,12784,-0.023683
3,5,12.000,12.010,12785,-0.018775
3,5,12.000,12.010,12786,0.003945
3,5,12.000,12.010,12787,-0.010395
3,5,12.000,12.010,12788,-0.021760
3,5,12.000,12.010,12789,0.016606
3,5,12.000,12.010,12790,-0.007714
3,5,12.000,12.010,12791,0.006146
3,5,12.000,12.010,12792,0.018874
3,5,12.000,12.010,12793,0.023350
3,5,12.000,12.010,12794,0.001854
3,5,12.000,12.010,12795,-0.004302
3,5,12.000,12.010,12796,-0.018053
3,5,12.000,12.010,12797,0.031032
3,5,12.000,12.010,12798,-0.013604
3,5,12.000,12.010,12799,0.001762
3,5,12.000,12.010,12800,-0.008523
3,5,12.000,12.010,12801,0.020145
3,5,12.000,12.010,12802,-0.000148
3,5,12.000,12.010,12803,-0.005637
3,5,12.000,12.010,12804,-0.001635
3,5,12.000,12.010,12805,0.023473
3,5,12.000,12.010,12806,-0.004210
3,5,12.000,12.010,12807,0.023162
3,5,12.000,12.010,12808,0.014302
3,5,12.000,12.010,12809,0.015409
3,5,12.000,12.010,12810,0.029148
3,5,12.000,12.010,12811,0.021928
3,5,12.000,12.010,12812,-0.017619
3,5,12.000,12.010,12813,-0.012373
3,5,12.000,12.010,12814,0.001390
3,5,12.000,12.010,12815,-0.004881
3,5,12.000,12.010,12816,-0.006133
3,5,12.000,12.010,12817,-0.008772
3,5,12.000,12.010,12818,-0.008353
3,5,12.000,12.010,12819,-0.014139
3,5,12.000,12.010,12820,0.010324
3,5,12.000,12.010,12821,0.000609
3,5,12.000,12.010,12822,0.005610
3,5,12.000,12.010,12823,-0.003750
3,5,12.000,12.010,12824,-0.024930
3,5,12.000,12.010,12825,-0.002814
3,5,12.000,12.010,12826,-0.010284
3,5,12.000,12.010,12827,-0.005429
3,5,12.000,12.010,12828,0.035226
3,5,12.000,12.010,12829,-0.004589
3,5,12.000,12.010,12830,-0.015828
3,5,12.000,12.010,12831,0.006925
3,5,12.000,12.010,12832,0.015738
3,5,12.000,12.010,12833,0.003086
3,5,12.000,12.010,12834,-0.012636
3,5,12.000,12.010,12835,-0.031018
3,5,12.000,12.010,12836,0.023864
3,5,12.000,12.010,12837,-0.009409
3,5,12.000,12.010,12838,0.000209
3,5,12.000,12.010,12839,-0.004003
3,5,12.000,12.010,12840,0.017704
3,5,12.000,12.010,12841,0.021647
3,5,12.000,12.010,12842,0.029442
3,5,12.000,12.010,12843,0.009640
3,5,12.000,12.010,12844,-0.017425
3,5,12.000,12.010,12845,-0.032934
3,5,12.000,12.010,12846,0.000360
3,5,12.000,12.010,12847,-0.000077
3,5,12.000,12.010,12848,-0.004972
3,5,12.000,12.010,12849,0.013734
3,5,12.000,12.010,12850,-0.011236
3,5,12.000,12.010,12851,0.016862
3,5,12.000,12.010,12852,-0.018077
3,5,12.000,12.010,12853,0.008943
3,5,12.000,12.010,12854,-0.017263
3,5,12.000,12.010,12855,-0.022284
3,5,12.000,12.010,12856,0.016582
3,5,12.000,12.010,12857,-0.007790
3,5,12.000,12.010,12858,-0.015331
3,5,12.000,12.010,12859,0.015697
3,5,12.000,12.010,12860,-0.000253
3,5,12.000,12.010,12861,-0.018715
3,5,12.000,12.010,12862,0.007112
3,5,12.000,12.010,12863,-0.011350
3,5,12.000,12.010,12864,-0.005631
3,5,12.000,12.010,12865,0.001127
3,5,12.000,12.010,12866,0.024337
3,5,12.000,12.010,12867,-0.019152
3,5,12.000,12.010,12868,-0.019159
3,5,12.000,12.010,12869,0.011340
3,5,12.000,12.010,12870,0.013130
3,5,12.000,12.010,12871,0.008058
3,5,12.000,12.010,12872,0.017097
3,5,12.000,12.010,12873,-0.011114
3,5,12.000,12.010,12874,-0.019729
3,5,12.000,12.010,12875,-0.000833
3,5,12.000,12.010,12876,-0.000132
3,5,12.000,12.010,12877,-0.024801
3,5,12.000,12.010,12878,-0.002560
3,5,12.000,12.010,12879,-0.020089
3,5,12.000,12.010,12880,0.029183
3,5,12.000,12.010,12881,0.008816
3,5,12.000,12.010,12882,-0.021210
3,5,12.000,12.010,12883,-0.011781
3,5,12.000,12.010,12884,-0.002565
3,5,12.000,12.010,12885,0.000864
3,5,12.000,12.010,12886,0.003317
3,5,12.000,12.010,12887,0.015899
3,5,12.000,12.010,12888,0.009577
3,5,12.000,12.010,12889,-0.005108
3,5,12.000,12.010,12890,0.052430
3,5,12.000,12.010,12891,0.001821
3,5,12.000,12.010,12892,0.006058
3,5,12.000,12.010,12893,0.026421
3,5,12.000,12.010,12894,-0.030285
3,5,12.000,12.010,12895,-0.004655
3,5,12.000,12.010,12896,-0.001218
3,5,12.000,12.010,12897,0.001857
3,5,12.000,12.010,12898,0.011909
3,5,12.000,12.010,12899,0.007000
3,5,12.000,12.010,12900,-0.002449
3,5,12.000,12.010,12901,0.003327
3,5,12.000,12.010,12902,-0.020704
3,5,12.000,12.010,12903,0.005912
3,5,12.000,12.010,12904,0.043019
3,5,12.000,12.010,12905,-0.016020
3,5,12.000,12.010,12906,0.009256
3,5,12.000,12.010,12907,-0.003952
3,5,12.000,12.010,12908,-0.012132
3,5,12.000,12.010,12909,0.000783
3,5,12.000,12.010,12910,-0.013170
