mode,update,p,q,K,delta,t,mean_ln_d,frac_d_gt_1,r_cos1,r_cos2,r_sin1
K,gs,3,5,6,1.000e-06,9,0.779129,0.921692,0.003470,0.002367,-0.002622
K,gs,3,5,6,1.000e-06,10,0.781757,0.922424,-0.003393,0.003046,-0.007716
K,gs,3,5,6,1.000e-06,11,0.775360,0.919495,0.000219,0.005063,-0.001951
K,gs,3,5,6,1.000e-06,12,0.776891,0.921570,-0.001311,0.007755,-0.008910
K,gs,3,5,6,1.000e-06,13,0.773527,0.919434,0.006673,0.006550,0.001859
K,gs,3,5,6,1.000e-06,14,0.778010,0.921082,-0.001748,0.000279,-0.010267
K,gs,3,5,6,1.000e-06,15,0.776359,0.921631,-0.006784,-0.004004,0.011165
K,gs,3,5,6,1.000e-06,16,0.776436,0.921143,-0.003499,0.007793,0.003297
K,gs,3,5,6,1.000e-06,17,0.781863,0.924072,-0.014173,0.000302,0.004128
K,gs,3,5,6,1.000e-06,18,0.775735,0.920593,0.010884,-0.002862,-0.004334
K,gs,3,5,6,1.000e-06,19,0.783160,0.922974,-0.006315,-0.004342,0.000841
K,gs,3,5,6,1.000e-06,20,0.776876,0.919312,0.003023,-0.008413,-0.007448
K,gs,3,5,6,1.000e-06,21,0.773615,0.921082,-0.002969,0.015643,0.004390
K,gs,3,5,6,1.000e-06,22,0.779679,0.922668,-0.000216,-0.000458,-0.007139
K,gs,3,5,6,1.000e-06,23,0.779556,0.923035,-0.006518,-0.004931,0.000681
K,gs,3,5,6,1.000e-06,24,0.778887,0.921021,0.002750,-0.007045,0.010701
K,gs,3,5,6,1.000e-06,25,0.782017,0.921265,-0.009615,-0.007873,0.001943
K,gs,3,5,6,1.000e-06,26,0.777458,0.920593,-0.004667,0.009067,0.001541
K,gs,3,5,6,1.000e-06,27,0.778904,0.919800,0.002698,-0.005286,-0.004786
K,gs,3,5,6,1.000e-06,28,0.770943,0.919006,0.011049,-0.015651,0.011508
K,gs,3,5,6,1.000e-06,29,0.776612,0.921509,-0.006802,0.000141,0.006950
K,gs,3,5,6,1.000e-06,30,0.772373,0.918335,0.008743,0.003115,0.002841
K,gs,3,5,6,1.000e-06,31,0.763042,0.912964,0.014477,0.013937,0.019324
K,gs,3,5,6,1.000e-06,32,0.775662,0.919373,-0.001014,-0.001090,-0.010566
K,gs,3,5,6,1.000e-06,33,0.773334,0.917786,0.005629,-0.000762,-0.008508
K,gs,3,5,6,1.000e-06,34,0.774499,0.920227,-0.009454,-0.007192,0.000082
K,gs,3,5,6,1.000e-06,35,0.777211,0.920654,-0.004441,0.008029,0.003098
K,gs,3,5,6,1.000e-06,36,0.772326,0.921265,-0.003517,0.019345,0.005439
K,gs,3,5,6,1.000e-06,37,0.769614,0.919128,0.009079,0.012770,0.013914
K,gs,3,5,6,1.000e-06,38,0.779652,0.921875,0.004999,-0.010356,-0.008823
K,gs,3,5,6,1.000e-06,39,0.777482,0.920166,-0.001993,-0.000474,0.001720
K,gs,3,5,6,1.000e-06,40,0.775103,0.919678,0.000411,-0.016359,-0.000746
K,gs,3,5,6,1.000e-06,41,0.776388,0.921509,0.006377,-0.010465,0.008940
K,gs,3,5,6,1.000e-06,42,0.777132,0.920776,0.008871,-0.006908,-0.004664
K,gs,3,5,6,1.000e-06,43,0.770593,0.917053,-0.001042,0.012708,0.000957
K,gs,3,5,6,1.000e-06,44,0.774600,0.918274,0.003971,0.003028,0.003501
K,gs,3,5,6,1.000e-06,45,0.776382,0.917236,-0.004867,-0.003381,-0.010857
K,gs,3,5,6,1.000e-06,46,0.777258,0.921326,-0.005046,0.006171,-0.007796
K,gs,3,5,6,1.000e-06,47,0.767470,0.914551,0.004039,0.009619,-0.007801
K,gs,3,5,6,1.000e-06,48,0.776948,0.920898,0.001157,0.004184,-0.002418
K,gs,3,5,6,1.000e-06,49,0.771576,0.919128,0.006073,0.016635,-0.001814
K,gs,3,5,6,1.000e-06,50,0.774904,0.920898,-0.001035,-0.002480,-0.003573
K,gs,3,5,6,1.000e-06,51,0.767996,0.918274,-0.010607,0.022639,0.020561
K,gs,3,5,6,1.000e-06,52,0.773794,0.920410,-0.001019,0.002455,0.009681
K,gs,3,5,6,1.000e-06,53,0.774700,0.918396,0.010560,-0.005020,0.001541
K,gs,3,5,6,1.000e-06,54,0.786208,0.924011,-0.005804,-0.008418,-0.003650
